Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
10/31/18,275969,Westgate,TX,Austin-Round Rock,Travis County,Austin,3680,406800,0.007429421,0.033011681,0.144947931,,,2018-10,2018-Q4,406800,0,2018-10
10/31/18,762292,Sea Air,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Oxnard,3681,536600,0,0.008457057,0.098015142,,,2006-07,2006-Q3,619700,-0.134097144,2004-12
10/31/18,276158,Wyandotte,KY,Louisville/Jefferson County,Jefferson County,Louisville,3682,62000,0.001615509,-0.014308426,-0.009584665,,,2006-10,2006-Q4,68200,-0.090909091,2004-11
10/31/18,193292,Bergen Beach,NY,New York-Newark-Jersey City,Kings County,New York,3683,781400,0.009169573,0.018907289,0.10056338,,,2018-10,2018-Q4,781400,0,2018-10
10/31/18,272883,Bayside,WA,Seattle-Tacoma-Bellevue,Snohomish County,Everett,3684,320900,0.007219083,0.00943693,0.118118467,,,2018-10,2018-Q4,320900,0,2018-10
10/31/18,270162,Stevens Square,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Minneapolis,3685,137700,0.013991163,0.02761194,0.000726744,,,2006-02,2006-Q1,147500,-0.066440678,2005-06
10/31/18,761460,Downtown,TX,Waco,McLennan County,Waco,3686,74400,0.015006821,0.040559441,-0.032509753,,,2017-12,2017-Q4,78200,-0.04859335,2017-09
10/31/18,153755,West End,LA,New Orleans-Metairie,Orleans Parish,New Orleans,3687,353000,0.009148085,-0.001131862,-0.003950339,,,2017-03,2017-Q1,365500,-0.034199726,2016-09
10/31/18,417231,Worthington Highlands,OH,Columbus,Franklin County,Columbus,3688,250200,0.006436042,0.029206088,0.064680851,,,2018-10,2018-Q4,250200,0,2018-10
10/31/18,188975,Golden Triangle,NJ,Philadelphia-Camden-Wilmington,Camden County,Cherry Hill,3689,229800,0.005249344,0.011443662,0.032808989,,,2018-10,2018-Q4,229800,0,2018-10
10/31/18,151266,College Town,LA,Baton Rouge,East Baton Rouge Parish,Baton Rouge,3690,286800,0.005610098,0.00596282,-0.027466938,,,2017-11,2017-Q4,295300,-0.028784287,2017-07
10/31/18,275635,Sunset Park,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,Tampa,3691,784000,-0.001782531,-0.009725906,0.058887088,,,2018-07,2018-Q3,791700,-0.009725906,2018-05
10/31/18,763074,Park East,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Culver City,3692,1476400,0,0.007231546,0.056155662,,,2018-10,2018-Q4,1476400,0,2018-10
10/31/18,416049,Scioto Woods,OH,Columbus,Franklin County,Columbus,3693,190700,0.003156234,0.020331728,0.105507246,,,2018-10,2018-Q4,190700,0,2018-10
10/31/18,415914,Little Turtle,OH,Columbus,Franklin County,Columbus,3694,183400,0.011583012,0.046803653,0.075659824,,,2018-10,2018-Q4,183400,0,2018-10
10/31/18,274136,Jefferson Park,VA,Charlottesville,Albemarle County,Charlottesville,3695,227400,0.00397351,0.003087781,0.0896023,,,2018-06,2018-Q2,228100,-0.003068829,2018-05
10/31/18,195355,Heritage Hills,NY,New York-Newark-Jersey City,Westchester County,Somers,3696,402800,0.002988048,0.000496771,-0.025641026,,,2005-12,2005-Q4,470700,-0.14425324,2004-06
10/31/18,623409,Biscayne Point,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,Miami Beach,3697,1071800,-0.005290023,-0.018857561,-0.002791217,,,2007-09,2007-Q3,1339900,-0.200089559,2006-10
10/31/18,268348,North Stonehurst,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,3698,456300,0.021033788,0.043925875,0.177244582,,,2018-10,2018-Q4,456300,0,2018-10
10/31/18,137456,Birds,CA,San Francisco-Oakland-Hayward,San Mateo County,Foster City,3699,1780700,0.007411179,0.03300847,0.128167765,,,2018-10,2018-Q4,1780700,0,2018-10
10/31/18,763836,Olde North,WI,Green Bay,Brown County,Green Bay,3700,77400,0.0078125,0.022457067,0.013089005,,,2007-06,2007-Q2,79800,-0.030075188,2004-01
10/31/18,270423,Ladera West,NM,Albuquerque,Bernalillo County,Albuquerque,3701,173400,0.007553748,0.012259194,0.064456722,,,2008-06,2008-Q2,174400,-0.005733945,2008-04
10/31/18,761838,East Hill,WI,Eau Claire,Eau Claire County,Eau Claire,3702,142900,0.01203966,0.025107604,0.077677225,,,2018-10,2018-Q4,142900,0,2018-10
10/31/18,269979,East Hills,MI,Grand Rapids-Wyoming,Kent County,Grand Rapids,3703,192200,0.012111638,0.030010718,0.085262564,,,2018-10,2018-Q4,192200,0,2018-10
10/31/18,762200,Durham Road,OR,Portland-Vancouver-Hillsboro,Washington County,Tigard,3704,396900,-0.001258178,-0.007998,0.014570552,,,2018-06,2018-Q2,401000,-0.010224439,2018-03
10/31/18,411365,Taylor,IA,Cedar Rapids,Linn County,Cedar Rapids,3705,83700,0.001196172,0.004801921,0.128032345,,,2018-10,2018-Q4,83700,0,2018-10
10/31/18,237923,Southland,TX,San Angelo,Tom Green County,San Angelo,3706,218800,0.020522388,0.038443284,0.095095095,,,2018-10,2018-Q4,218800,0,2018-10
10/31/18,762647,Cuesta Park,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Mountain View,3707,2396800,-0.002497087,-0.012443346,0.153416747,,,2018-07,2018-Q3,2427000,-0.012443346,2018-04
10/31/18,343942,North Shoreview,CA,San Francisco-Oakland-Hayward,San Mateo County,San Mateo,3708,1238400,0.013586512,0.029768834,0.184618328,,,2018-10,2018-Q4,1238400,0,2018-10
10/31/18,271595,Sunny Slope,TX,San Antonio-New Braunfels,Bexar County,San Antonio,3709,95900,0.008412198,0.036756757,0.143027414,,,2018-10,2018-Q4,95900,0,2018-10
10/31/18,623407,Nautilus,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,Miami Beach,3710,699000,-0.005548442,0.016431584,0.099748269,,,2018-09,2018-Q3,702900,-0.005548442,2018-09
10/31/18,269963,Burke Acres,MI,Kalamazoo-Portage,Kalamazoo County,Kalamazoo,3711,96400,0.034334764,0.068736142,0.165659008,,,2018-10,2018-Q4,96400,0,2018-10
10/31/18,270484,Route 66 West,NM,Albuquerque,Bernalillo County,Albuquerque,3712,148500,0.009517335,0.032684284,0.029106029,,,2007-07,2007-Q3,156800,-0.052933673,2006-10
10/31/18,267853,South Addition,AK,Anchorage,Anchorage Borough,Anchorage,3713,402800,-0.006413419,-0.02705314,-0.057998129,,,2017-10,2017-Q4,427600,-0.057998129,2017-04
10/31/18,121761,Michigan Park,DC,Washington-Arlington-Alexandria,District of Columbia,Washington,3714,521000,0.008322044,0.031274743,0.06718558,,,2018-10,2018-Q4,521000,0,2018-10
10/31/18,245294,Macons Corner,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,3715,224600,0.001337494,0.009438202,0.018132366,,,2018-10,2018-Q4,224600,0,2018-10
10/31/18,343419,Apollo Arapaho & Camelot,TX,Dallas-Fort Worth-Arlington,Dallas County,Garland,3716,216900,-0.001381215,0.001847575,0.119195046,,,2018-09,2018-Q3,217200,-0.001381215,2018-09
10/31/18,269194,Southpoint,FL,Jacksonville,Duval County,Jacksonville,3717,145400,0.014654571,0.036350677,0.088323353,,,2006-09,2006-Q3,169200,-0.140661939,2005-05
10/31/18,403305,Ranch Triangle,IL,Chicago-Naperville-Elgin,Cook County,Chicago,3718,605100,0.000165289,-0.003622592,0.02316537,,,2018-06,2018-Q2,608100,-0.004933399,2018-02
10/31/18,762262,Sea View Estates,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Oxnard,3719,554100,0.000903179,0.00453227,0.066397229,,,2006-07,2006-Q3,621700,-0.108734116,2005-04
10/31/18,269447,Underwood Hills,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Atlanta,3720,333000,0.011850501,0.0284126,0.116700201,,,2018-10,2018-Q4,333000,0,2018-10
10/31/18,403490,NoMa,DC,Washington-Arlington-Alexandria,District of Columbia,Washington,3721,449700,-0.001110618,0.01352265,0.096829268,,,2018-09,2018-Q3,450200,-0.001110618,2018-09
10/31/18,343609,Crescent Park,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Palo Alto,3722,5202600,0.001250938,-0.00983956,0.078594382,,,2018-05,2018-Q2,5304900,-0.019284058,2018-03
10/31/18,763924,Midtown,LA,Monroe,Ouachita Parish,Monroe,3723,180800,0.00166205,0.002773156,0.046902142,,,2018-10,2018-Q4,180800,0,2018-10
10/31/18,271085,Eliot,OR,Portland-Vancouver-Hillsboro,Multnomah County,Portland,3724,496800,-0.003410231,-0.016237624,-0.02778865,,,2018-02,2018-Q1,522700,-0.049550411,2017-02
10/31/18,276059,Whites Bend,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3725,308300,0.001299123,0.003580729,0.014478447,,,2018-10,2018-Q4,308300,0,2018-10
10/31/18,274551,Miramonte,AZ,Tucson,Pima County,Tucson,3726,231200,0.000865801,0.017605634,0.045680687,,,2006-04,2006-Q2,259100,-0.107680432,2005-09
10/31/18,273521,Eads-Fisherville,TN,Memphis,Shelby County,Memphis,3727,154400,0.009150327,0.021839841,0.093484419,,,2018-10,2018-Q4,154400,0,2018-10
10/31/18,275563,Stanley-Aley,KS,Wichita,Sedgwick County,Wichita,3728,61300,-0.008090615,-0.022328549,-0.04517134,,,2017-12,2017-Q4,65600,-0.06554878,2017-09
10/31/18,275332,Seven Eagles,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,3729,402900,0.00699825,0.01332998,0.061939905,,,2018-10,2018-Q4,402900,0,2018-10
10/31/18,762223,Old Mitchell School,MA,Boston-Cambridge-Newton,Middlesex County,Marlborough,3730,343700,0.004383402,0.012669417,0.054294479,,,2018-10,2018-Q4,343700,0,2018-10
10/31/18,147673,Garden Springs,KY,Lexington-Fayette,Fayette County,Lexington,3731,154900,0.003238342,0.008463542,0.0660702,,,2018-10,2018-Q4,154900,0,2018-10
10/31/18,698710,Central Menlo Park,CA,San Francisco-Oakland-Hayward,San Mateo County,Menlo Park,3732,4390000,0.003841581,0.017381228,0.126016364,,,2018-10,2018-Q4,4390000,0,2018-10
10/31/18,761129,Congress Springs,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Saratoga,3733,3230600,-0.002192915,-0.010566292,0.085879466,,,2018-06,2018-Q2,3286300,-0.016949153,2018-04
10/31/18,51643,Daniel Island,SC,Charleston-North Charleston,Charleston County,Charleston,3734,624100,0.006775286,0.01167126,0.012163477,,,2007-07,2007-Q3,631300,-0.011405037,2006-10
10/31/18,268990,Fort Caroline Shores,FL,Jacksonville,Duval County,Jacksonville,3735,277800,0.010917031,0.026607539,0.081354613,,,2018-10,2018-Q4,277800,0,2018-10
10/31/18,763970,Downtown,IA,Omaha-Council Bluffs,Pottawattamie County,Council Bluffs,3736,60200,0.015177066,0.025553663,0.025553663,,,2004-03,2004-Q1,84700,-0.289256198,
10/31/18,267437,Sunnyside,AZ,Flagstaff,Coconino County,Flagstaff,3737,266900,-0.001122754,0.010219531,0.128064243,,,2018-09,2018-Q3,267200,-0.001122754,2018-08
10/31/18,422862,Ridglea North,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,3738,248900,0.003224506,0.011788618,0.090232151,,,2018-10,2018-Q4,248900,0,2018-10
10/31/18,416066,Old North Boulder,CO,Boulder,Boulder County,Boulder,3739,844200,0.0046412,0.027382256,0.061486232,,,2018-10,2018-Q4,844200,0,2018-10
10/31/18,270282,Woodland Heights,MO,Springfield,Greene County,Springfield,3740,67300,0.004477612,0.025914634,0.099673203,,,2007-03,2007-Q1,71100,-0.053445851,2006-07
10/31/18,252402,Zenith,WA,Seattle-Tacoma-Bellevue,King County,Des Moines,3741,365200,-0.002185792,-0.025353616,0.013037448,,,2018-06,2018-Q2,378900,-0.036157297,2017-12
10/31/18,763782,Fuller Park,CA,Napa,Napa County,Napa,3742,625500,-0.000319642,0.013612056,0.049848943,,,2018-09,2018-Q3,625700,-0.000319642,2018-09
10/31/18,273934,Harbour Island,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,Tampa,3743,360600,0.005016722,0.015774648,0.077382731,,,2018-10,2018-Q4,360600,0,2018-10
10/31/18,146351,Bays,CA,San Francisco-Oakland-Hayward,San Mateo County,Foster City,3744,1937100,0.004876277,-0.003395586,0.054778111,,,2018-03,2018-Q1,1973300,-0.018344904,2018-02
10/31/18,268568,Vineyard,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Roseville,3745,346100,0.009332167,0.019440353,0.065250846,,,2005-10,2005-Q4,357000,-0.030532213,2005-04
10/31/18,403294,Wrigleyville,IL,Chicago-Naperville-Elgin,Cook County,Chicago,3746,444200,0.000225175,-0.004035874,0.003388299,,,2018-03,2018-Q1,449200,-0.011130899,2018-02
10/31/18,410283,Lomond,OH,Cleveland-Elyria,Cuyahoga County,Shaker Heights,3747,138700,0.003617945,0.005801305,0.031226766,,,2004-11,2004-Q4,161600,-0.141707921,2001-03
10/31/18,194843,Frear Park,NY,Albany-Schenectady-Troy,Rensselaer County,Troy,3748,163800,0.003676471,0.003676471,0.047984645,,,2018-10,2018-Q4,163800,0,2018-10
10/31/18,272239,Schenk-Atwood,WI,Madison,Dane County,Madison,3749,303500,0.001319696,-0.000329381,0.024991557,,,2018-06,2018-Q2,305700,-0.007196598,2018-04
10/31/18,270027,Midtown,MI,Grand Rapids-Wyoming,Kent County,Grand Rapids,3750,162000,0.003717472,0.016949153,0.101291638,,,2018-10,2018-Q4,162000,0,2018-10
10/31/18,273882,Mount Washington,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3751,351900,0.007155123,0.024752475,0.117852605,,,2007-01,2007-Q1,375900,-0.063846768,2006-03
10/31/18,271462,Meadow Village,TX,San Antonio-New Braunfels,Bexar County,San Antonio,3752,135900,0.014179104,0.036613272,0.130615641,,,2018-10,2018-Q4,135900,0,2018-10
10/31/18,275241,Roosevelt Park,TX,San Antonio-New Braunfels,Bexar County,San Antonio,3753,156400,0.009683667,0.051075269,0.276734694,,,2018-10,2018-Q4,156400,0,2018-10
10/31/18,763736,Southeast Denton,TX,Dallas-Fort Worth-Arlington,Denton County,Denton,3754,144800,0.013296011,0.044733045,0.171521036,,,2018-10,2018-Q4,144800,0,2018-10
10/31/18,276502,Olde Whitehall,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,3755,191200,0.013248543,0.036876356,0.099482461,,,2018-10,2018-Q4,191200,0,2018-10
10/31/18,753725,Victoria Farms,LA,Baton Rouge,East Baton Rouge Parish,Baton Rouge,3756,76600,0.011889036,-0.016688062,-0.006485084,,,2008-07,2008-Q3,96600,-0.207039337,2005-03
10/31/18,159130,Guilford,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3757,581500,0.008498092,0.009198195,-0.040270672,,,2006-10,2006-Q4,740000,-0.214189189,2004-11
10/31/18,274171,Kendall,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3758,331800,0.005759321,0.022811344,0.09324547,,,2006-07,2006-Q3,373500,-0.111646586,2005-09
10/31/18,764050,Trinity Gardens,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Brooklyn Park,3759,289800,0.004854369,0.013641133,0.053818182,,,2006-05,2006-Q2,290000,-0.000689655,2006-04
10/31/18,762815,Cordova Meadows,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Rancho Cordova,3760,315900,0.002220812,0.008298755,0.072301426,,,2005-12,2005-Q4,350800,-0.099486887,2005-02
10/31/18,422813,Ryanwood,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,3761,172000,0.006436513,0.021984551,0.148964596,,,2018-10,2018-Q4,172000,0,2018-10
10/31/18,276233,Camelot,TX,Dallas-Fort Worth-Arlington,Dallas County,Garland,3762,219400,0.002284148,-0.008137432,0.049258728,,,2018-06,2018-Q2,222000,-0.011711712,2018-03
10/31/18,270383,Desert Spring Flower,NM,Albuquerque,Bernalillo County,Albuquerque,3763,141300,0.013629842,0.027636364,0.064807837,,,2008-05,2008-Q2,145400,-0.028198074,2007-07
10/31/18,762664,Woold Dale,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,West Allis,3764,123200,0.004893964,0.018181818,0.052991453,,,2007-03,2007-Q1,143400,-0.140864714,2004-03
10/31/18,271606,Thousand Oaks,TX,San Antonio-New Braunfels,Bexar County,San Antonio,3765,249600,0.008077544,0.014221861,0.002409639,,,2018-02,2018-Q1,254000,-0.017322835,2017-12
10/31/18,270231,Midtown,MO,Springfield,Greene County,Springfield,3766,79900,0,-0.00125,0.049934297,,,2007-06,2007-Q2,82000,-0.025609756,2007-02
10/31/18,271138,Sullivan's Gulch,OR,Portland-Vancouver-Hillsboro,Multnomah County,Portland,3767,429800,-0.003246753,-0.006702103,0.007737397,,,2018-08,2018-Q3,432800,-0.006931608,2018-06
10/31/18,416357,Glen Oaks,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,3768,140400,0.005010737,0.025566107,0.154605263,,,2007-07,2007-Q3,166700,-0.157768446,2006-02
10/31/18,259418,Coronado,CA,San Francisco-Oakland-Hayward,Contra Costa County,Richmond,3769,383200,0.013756614,0.031771675,0.109759629,,,2018-10,2018-Q4,383200,0,2018-10
10/31/18,762190,Corey Hill,MA,Boston-Cambridge-Newton,Norfolk County,Brookline,3770,929400,0.001508621,-0.005563878,0.077315405,,,2018-07,2018-Q3,934600,-0.005563878,2018-05
10/31/18,269285,Candler Park,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Atlanta,3771,582500,0.009882108,0.018712837,0.143053375,,,2018-10,2018-Q4,582500,0,2018-10
10/31/18,761168,Beech-Wilson,PA,Philadelphia-Camden-Wilmington,Montgomery County,Pottstown,3772,100500,0.016177958,0.057894737,0.116666667,,,2007-10,2007-Q4,132400,-0.240936556,2005-05
10/31/18,118029,Shadow Hills,TX,Lubbock,Lubbock County,Lubbock,3773,151800,0.003304693,0.014028056,0.02498312,,,2018-10,2018-Q4,151800,0,2018-10
10/31/18,275809,University,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,3774,218400,0.002294631,0.016286645,0.115993868,,,2018-10,2018-Q4,218400,0,2018-10
10/31/18,416055,Cross Creek,OH,Columbus,Franklin County,Columbus,3775,202300,0.008474576,0.022750253,0.091743119,,,2018-10,2018-Q4,202300,0,2018-10
10/31/18,268602,Wilshire Square,CA,Los Angeles-Long Beach-Anaheim,Orange County,Santa Ana,3776,517100,0.002131783,0.023555028,0.096247615,,,2006-09,2006-Q3,596600,-0.133255112,2005-08
10/31/18,760925,The Brooks,FL,Cape Coral-Fort Myers,Lee County,Bonita Springs,3777,384200,0.002609603,0.003657262,0.001825293,,,2006-08,2006-Q3,505300,-0.239659608,2005-02
10/31/18,116430,Marina,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Ventura,3778,1185000,0.003556911,0.026062863,0.307514068,,,2018-10,2018-Q4,1185000,0,2018-10
10/31/18,270081,Westnedge Hill,MI,Kalamazoo-Portage,Kalamazoo County,Kalamazoo,3779,150400,0.009395973,0.007367716,0.044444444,,,2018-10,2018-Q4,150400,0,2018-10
10/31/18,272306,Wilson Park,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,Milwaukee,3780,146500,-0.004078858,0.008258775,0.062364032,,,2006-04,2006-Q2,166000,-0.11746988,2004-12
10/31/18,761987,The Heights of Jupiter,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,Jupiter,3781,341400,0.003232442,0.005300353,0.024917442,,,2006-05,2006-Q2,370200,-0.077795786,2005-09
10/31/18,271989,South Westside,WA,Olympia-Tumwater,Thurston County,Olympia,3782,290500,0.006583507,0.026864616,0.145956607,,,2018-10,2018-Q4,290500,0,2018-10
10/31/18,271632,West Congress,TX,Austin-Round Rock,Travis County,Austin,3783,302700,-0.000330251,-0.001978239,0.018506057,,,2018-07,2018-Q3,303300,-0.001978239,2018-05
10/31/18,274106,Iroquois Park,KY,Louisville/Jefferson County,Jefferson County,Louisville,3784,141700,0.009978617,0.012866333,0.058252427,,,2018-10,2018-Q4,141700,0,2018-10
10/31/18,272809,Ashbrook-Clawson Village,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,3785,395800,0.008407643,0.021155831,0.065984379,,,2018-10,2018-Q4,395800,0,2018-10
10/31/18,271134,South University,OR,Eugene,Lane County,Eugene,3786,442500,0.007972665,0.014675533,0.035814607,,,2018-10,2018-Q4,442500,0,2018-10
10/31/18,416021,Southwest Hilltop,OH,Columbus,Franklin County,Columbus,3787,119000,0.010186757,0.027633851,0.214285714,,,2018-10,2018-Q4,119000,0,2018-10
10/31/18,763557,Seminole-Holland,MO,Springfield,Greene County,Springfield,3788,111200,0.016453382,0.048067861,0.149948294,,,2018-10,2018-Q4,111200,0,2018-10
10/31/18,762540,Wellington Heights,IA,Cedar Rapids,Linn County,Cedar Rapids,3789,77500,0,-0.006410256,0.158445441,,,2018-08,2018-Q3,78000,-0.006410256,2018-08
10/31/18,216693,Village Shires,PA,Philadelphia-Camden-Wilmington,Bucks County,Northampton,3790,396700,0.005831643,0.017440369,0.064109442,,,2006-08,2006-Q3,399100,-0.00601353,2006-06
10/31/18,271206,Perry North,PA,Pittsburgh,Allegheny County,Pittsburgh,3791,117500,0.005993151,0.034330986,0.260729614,,,2018-10,2018-Q4,117500,0,2018-10
10/31/18,246316,Park Place,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,Norfolk,3792,174800,-0.002852253,0.00575374,0.112667091,,,2018-08,2018-Q3,175900,-0.006253553,2018-08
10/31/18,276312,East Shore,CT,New Haven-Milford,New Haven County,New Haven,3793,203200,0.010945274,0.031995937,0.108565194,,,2006-03,2006-Q1,251900,-0.193330687,2004-08
10/31/18,266996,Orem,UT,Provo-Orem,Utah County,Orem,3794,314700,0.016144656,0.047254576,0.121525303,,,2018-10,2018-Q4,314700,0,2018-10
10/31/18,764151,Gerstle Park,CA,San Francisco-Oakland-Hayward,Marin County,San Rafael,3795,977200,0.001845397,-0.001124399,-0.006607706,,,2017-04,2017-Q2,996400,-0.01926937,2016-11
10/31/18,267002,Roosevelt,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,Norfolk,3796,176600,-0.001695873,-0.005630631,-0.003948111,,,2007-12,2007-Q4,198900,-0.112116642,2005-12
10/31/18,276256,Chevy Chase,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Glendale,3797,1184700,0.00637105,0.00885634,0.070286385,,,2018-10,2018-Q4,1184700,0,2018-10
10/31/18,403351,North Kenwood,IL,Chicago-Naperville-Elgin,Cook County,Chicago,3798,252300,-0.003554502,-0.013682565,0.000793336,,,2007-11,2007-Q4,309400,-0.184550743,2004-05
10/31/18,763776,Santa Monica Pier Area-Ocean Avenue,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Santa Monica,3799,1636500,-0.008542348,-0.043262204,-0.012371756,,,2018-05,2018-Q2,1735400,-0.056989743,2017-09
